VAR_COMPLETO;VAR;NUM_CATEGORIA;CATEGORIA
Poblacio.C5P7DI;C5P7DI;110112;Ica, Ica, distrito: Subtanjalla
Poblacio.C5P7DI;C5P7DI;110113;Ica, Ica, distrito: Tate
Poblacio.C5P7DI;C5P7DI;110114;Ica, Ica, distrito: Yauca del Rosario
Poblacio.C5P7DI;C5P7DI;110199;Ica, Ica, distrito no especificado
Poblacio.C5P7DI;C5P7DI;110201;Ica, Chincha, distrito: Chincha Alta
Poblacio.C5P7DI;C5P7DI;110202;Ica, Chincha, distrito: Alto Laran
Poblacio.C5P7DI;C5P7DI;110203;Ica, Chincha, distrito: Chavin
Poblacio.C5P7DI;C5P7DI;110204;Ica, Chincha, distrito: Chincha Baja
Poblacio.C5P7DI;C5P7DI;110205;Ica, Chincha, distrito: El Carmen
Poblacio.C5P7DI;C5P7DI;110206;Ica, Chincha, distrito: Grocio Prado
Poblacio.C5P7DI;C5P7DI;110207;Ica, Chincha, distrito: Pueblo Nuevo
Poblacio.C5P7DI;C5P7DI;110208;Ica, Chincha, distrito: San Juan de Yanac
Poblacio.C5P7DI;C5P7DI;110209;Ica, Chincha, distrito: San Pedro de Huacarpana
Poblacio.C5P7DI;C5P7DI;110210;Ica, Chincha, distrito: Sunampe
Poblacio.C5P7DI;C5P7DI;110211;Ica, Chincha, distrito: Tambo de Mora
Poblacio.C5P7DI;C5P7DI;110299;Ica, Chincha, distrito no especificado
Poblacio.C5P7DI;C5P7DI;110301;Ica, Nasca, distrito: Nasca
Poblacio.C5P7DI;C5P7DI;110302;Ica, Nasca, distrito: Changuillo
Poblacio.C5P7DI;C5P7DI;110303;Ica, Nasca, distrito: El Ingenio
Poblacio.C5P7DI;C5P7DI;110304;Ica, Nasca, distrito: Marcona
Poblacio.C5P7DI;C5P7DI;110305;Ica, Nasca, distrito: Vista Alegre
Poblacio.C5P7DI;C5P7DI;110399;Ica, Nasca, distrito no especificado
Poblacio.C5P7DI;C5P7DI;110401;Ica, Palpa, distrito: Palpa
Poblacio.C5P7DI;C5P7DI;110402;Ica, Palpa, distrito: Llipata
Poblacio.C5P7DI;C5P7DI;110403;Ica, Palpa, distrito: Rio Grande
Poblacio.C5P7DI;C5P7DI;110404;Ica, Palpa, distrito: Santa Cruz
Poblacio.C5P7DI;C5P7DI;110405;Ica, Palpa, distrito: Tibillo
Poblacio.C5P7DI;C5P7DI;110499;Ica, Palpa, distrito no especificado
Poblacio.C5P7DI;C5P7DI;110501;Ica, Pisco, distrito: Pisco
Poblacio.C5P7DI;C5P7DI;110502;Ica, Pisco, distrito: Huancano
Poblacio.C5P7DI;C5P7DI;110503;Ica, Pisco, distrito: Humay
Poblacio.C5P7DI;C5P7DI;110504;Ica, Pisco, distrito: Independencia
Poblacio.C5P7DI;C5P7DI;110505;Ica, Pisco, distrito: Paracas
Poblacio.C5P7DI;C5P7DI;110506;Ica, Pisco, distrito: San Andrés
Poblacio.C5P7DI;C5P7DI;110507;Ica, Pisco, distrito: San Clemente
Poblacio.C5P7DI;C5P7DI;110508;Ica, Pisco, distrito: Túpac Amaru Inca
Poblacio.C5P7DI;C5P7DI;110599;Ica, Pisco, distrito no especificado
Poblacio.C5P7DI;C5P7DI;119999;Ica, prov. no especificado, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120101;Junín, Huancayo, distrito: Huancayo
Poblacio.C5P7DI;C5P7DI;120104;Junín, Huancayo, distrito: Carhuacallanga
Poblacio.C5P7DI;C5P7DI;120105;Junín, Huancayo, distrito: Chacapampa
Poblacio.C5P7DI;C5P7DI;120106;Junín, Huancayo, distrito: Chicche
Poblacio.C5P7DI;C5P7DI;120107;Junín, Huancayo, distrito: Chilca
Poblacio.C5P7DI;C5P7DI;120108;Junín, Huancayo, distrito: Chongos Alto
Poblacio.C5P7DI;C5P7DI;120111;Junín, Huancayo, distrito: Chupuro
Poblacio.C5P7DI;C5P7DI;120112;Junín, Huancayo, distrito: Colca
Poblacio.C5P7DI;C5P7DI;120113;Junín, Huancayo, distrito: Cullhuas
Poblacio.C5P7DI;C5P7DI;120114;Junín, Huancayo, distrito: El Tambo
Poblacio.C5P7DI;C5P7DI;120116;Junín, Huancayo, distrito: Huacrapuquio
Poblacio.C5P7DI;C5P7DI;120117;Junín, Huancayo, distrito: Hualhuas
Poblacio.C5P7DI;C5P7DI;120119;Junín, Huancayo, distrito: Huancan
Poblacio.C5P7DI;C5P7DI;120120;Junín, Huancayo, distrito: Huasicancha
Poblacio.C5P7DI;C5P7DI;120121;Junín, Huancayo, distrito: Huayucachi
Poblacio.C5P7DI;C5P7DI;120122;Junín, Huancayo, distrito: Ingenio
Poblacio.C5P7DI;C5P7DI;120124;Junín, Huancayo, distrito: Pariahuanca
Poblacio.C5P7DI;C5P7DI;120125;Junín, Huancayo, distrito: Pilcomayo
Poblacio.C5P7DI;C5P7DI;120126;Junín, Huancayo, distrito: Pucara
Poblacio.C5P7DI;C5P7DI;120127;Junín, Huancayo, distrito: Quichuay
Poblacio.C5P7DI;C5P7DI;120128;Junín, Huancayo, distrito: Quilcas
Poblacio.C5P7DI;C5P7DI;120129;Junín, Huancayo, distrito: San Agustín
Poblacio.C5P7DI;C5P7DI;120130;Junín, Huancayo, distrito: San Jerónimo de Tunan
Poblacio.C5P7DI;C5P7DI;120132;Junín, Huancayo, distrito: Saño
Poblacio.C5P7DI;C5P7DI;120133;Junín, Huancayo, distrito: Sapallanga
Poblacio.C5P7DI;C5P7DI;120134;Junín, Huancayo, distrito: Sicaya
Poblacio.C5P7DI;C5P7DI;120135;Junín, Huancayo, distrito: Santo Domingo de Acobamba
Poblacio.C5P7DI;C5P7DI;120136;Junín, Huancayo, distrito: Viques
Poblacio.C5P7DI;C5P7DI;120199;Junín, Huancayo, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120201;Junín, Concepción, distrito: Concepción
Poblacio.C5P7DI;C5P7DI;120202;Junín, Concepción, distrito: Aco
Poblacio.C5P7DI;C5P7DI;120203;Junín, Concepción, distrito: Andamarca
Poblacio.C5P7DI;C5P7DI;120204;Junín, Concepción, distrito: Chambara
Poblacio.C5P7DI;C5P7DI;120205;Junín, Concepción, distrito: Cochas
Poblacio.C5P7DI;C5P7DI;120206;Junín, Concepción, distrito: Comas
Poblacio.C5P7DI;C5P7DI;120207;Junín, Concepción, distrito: Heroínas Toledo
Poblacio.C5P7DI;C5P7DI;120208;Junín, Concepción, distrito: Manzanares
Poblacio.C5P7DI;C5P7DI;120209;Junín, Concepción, distrito: Mariscal Castilla
Poblacio.C5P7DI;C5P7DI;120210;Junín, Concepción, distrito: Matahuasi
Poblacio.C5P7DI;C5P7DI;120211;Junín, Concepción, distrito: Mito
Poblacio.C5P7DI;C5P7DI;120212;Junín, Concepción, distrito: Nueve de Julio
Poblacio.C5P7DI;C5P7DI;120213;Junín, Concepción, distrito: Orcotuna
Poblacio.C5P7DI;C5P7DI;120214;Junín, Concepción, distrito: San Jose de Quero
Poblacio.C5P7DI;C5P7DI;120215;Junín, Concepción, distrito: Santa Rosa de Ocopa
Poblacio.C5P7DI;C5P7DI;120299;Junín, Concepción, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120301;Junín, Chanchamayo, distrito: Chanchamayo
Poblacio.C5P7DI;C5P7DI;120302;Junín, Chanchamayo, distrito: Perene
Poblacio.C5P7DI;C5P7DI;120303;Junín, Chanchamayo, distrito: Pichanaqui
Poblacio.C5P7DI;C5P7DI;120304;Junín, Chanchamayo, distrito: San Luis de Shuaro
Poblacio.C5P7DI;C5P7DI;120305;Junín, Chanchamayo, distrito: San Ramón
Poblacio.C5P7DI;C5P7DI;120306;Junín, Chanchamayo, distrito: Vitoc
Poblacio.C5P7DI;C5P7DI;120399;Junín, Chanchamayo, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120401;Junín, Jauja, distrito: Jauja
Poblacio.C5P7DI;C5P7DI;120402;Junín, Jauja, distrito: Acolla
Poblacio.C5P7DI;C5P7DI;120403;Junín, Jauja, distrito: Apata
Poblacio.C5P7DI;C5P7DI;120404;Junín, Jauja, distrito: Ataura
Poblacio.C5P7DI;C5P7DI;120405;Junín, Jauja, distrito: Canchayllo
Poblacio.C5P7DI;C5P7DI;120406;Junín, Jauja, distrito: Curicaca
Poblacio.C5P7DI;C5P7DI;120407;Junín, Jauja, distrito: El Mantaro
Poblacio.C5P7DI;C5P7DI;120408;Junín, Jauja, distrito: Huamali
Poblacio.C5P7DI;C5P7DI;120409;Junín, Jauja, distrito: Huaripampa
Poblacio.C5P7DI;C5P7DI;120410;Junín, Jauja, distrito: Huertas
Poblacio.C5P7DI;C5P7DI;120411;Junín, Jauja, distrito: Janjaillo
Poblacio.C5P7DI;C5P7DI;120412;Junín, Jauja, distrito: Julcan
Poblacio.C5P7DI;C5P7DI;120413;Junín, Jauja, distrito: Leonor Ordoñez
Poblacio.C5P7DI;C5P7DI;120414;Junín, Jauja, distrito: Llocllapampa
Poblacio.C5P7DI;C5P7DI;120415;Junín, Jauja, distrito: Marco
Poblacio.C5P7DI;C5P7DI;120416;Junín, Jauja, distrito: Masma
Poblacio.C5P7DI;C5P7DI;120417;Junín, Jauja, distrito: Masma Chicche
Poblacio.C5P7DI;C5P7DI;120418;Junín, Jauja, distrito: Molinos
Poblacio.C5P7DI;C5P7DI;120419;Junín, Jauja, distrito: Monobamba
Poblacio.C5P7DI;C5P7DI;120420;Junín, Jauja, distrito: Muqui
Poblacio.C5P7DI;C5P7DI;120421;Junín, Jauja, distrito: Muquiyauyo
Poblacio.C5P7DI;C5P7DI;120422;Junín, Jauja, distrito: Paca
Poblacio.C5P7DI;C5P7DI;120423;Junín, Jauja, distrito: Paccha
Poblacio.C5P7DI;C5P7DI;120424;Junín, Jauja, distrito: Pancan
Poblacio.C5P7DI;C5P7DI;120425;Junín, Jauja, distrito: Parco
Poblacio.C5P7DI;C5P7DI;120426;Junín, Jauja, distrito: Pomacancha
Poblacio.C5P7DI;C5P7DI;120427;Junín, Jauja, distrito: Ricran
Poblacio.C5P7DI;C5P7DI;120428;Junín, Jauja, distrito: San Lorenzo
Poblacio.C5P7DI;C5P7DI;120429;Junín, Jauja, distrito: San Pedro de Chunan
Poblacio.C5P7DI;C5P7DI;120430;Junín, Jauja, distrito: Sausa
Poblacio.C5P7DI;C5P7DI;120431;Junín, Jauja, distrito: Sincos
Poblacio.C5P7DI;C5P7DI;120432;Junín, Jauja, distrito: Tunan Marca
Poblacio.C5P7DI;C5P7DI;120433;Junín, Jauja, distrito: Yauli
Poblacio.C5P7DI;C5P7DI;120434;Junín, Jauja, distrito: Yauyos
Poblacio.C5P7DI;C5P7DI;120499;Junín, Jauja, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120501;Junín, Junín, distrito: Junín
Poblacio.C5P7DI;C5P7DI;120502;Junín, Junín, distrito: Carhuamayo
Poblacio.C5P7DI;C5P7DI;120503;Junín, Junín, distrito: Ondores
Poblacio.C5P7DI;C5P7DI;120504;Junín, Junín, distrito: Ulcumayo
Poblacio.C5P7DI;C5P7DI;120599;Junín, Junín, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120601;Junín, Satipo, distrito: Satipo
Poblacio.C5P7DI;C5P7DI;120602;Junín, Satipo, distrito: Coviriali
Poblacio.C5P7DI;C5P7DI;120603;Junín, Satipo, distrito: Llaylla
Poblacio.C5P7DI;C5P7DI;120604;Junín, Satipo, distrito: Mazamari
Poblacio.C5P7DI;C5P7DI;120605;Junín, Satipo, distrito: Pampa Hermosa
Poblacio.C5P7DI;C5P7DI;120606;Junín, Satipo, distrito: Pangoa
Poblacio.C5P7DI;C5P7DI;120607;Junín, Satipo, distrito: Rio Negro
Poblacio.C5P7DI;C5P7DI;120608;Junín, Satipo, distrito: Rio Tambo
Poblacio.C5P7DI;C5P7DI;120609;Junín, Satipo, distrito: Vizcatan del Ene
Poblacio.C5P7DI;C5P7DI;120699;Junín, Satipo, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120701;Junín, Tarma, distrito: Tarma
Poblacio.C5P7DI;C5P7DI;120702;Junín, Tarma, distrito: Acobamba
Poblacio.C5P7DI;C5P7DI;120703;Junín, Tarma, distrito: Huaricolca
Poblacio.C5P7DI;C5P7DI;120704;Junín, Tarma, distrito: Huasahuasi
Poblacio.C5P7DI;C5P7DI;120705;Junín, Tarma, distrito: La Unión
Poblacio.C5P7DI;C5P7DI;120706;Junín, Tarma, distrito: Palca
Poblacio.C5P7DI;C5P7DI;120707;Junín, Tarma, distrito: Palcamayo
Poblacio.C5P7DI;C5P7DI;120708;Junín, Tarma, distrito: San Pedro de Cajas
Poblacio.C5P7DI;C5P7DI;120709;Junín, Tarma, distrito: Tapo
Poblacio.C5P7DI;C5P7DI;120799;Junín, Tarma, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120801;Junín, Yauli, distrito: La Oroya
Poblacio.C5P7DI;C5P7DI;120802;Junín, Yauli, distrito: Chacapalpa
Poblacio.C5P7DI;C5P7DI;120803;Junín, Yauli, distrito: Huay-Huay
Poblacio.C5P7DI;C5P7DI;120804;Junín, Yauli, distrito: Marcapomacocha
Poblacio.C5P7DI;C5P7DI;120805;Junín, Yauli, distrito: Morococha
Poblacio.C5P7DI;C5P7DI;120806;Junín, Yauli, distrito: Paccha
Poblacio.C5P7DI;C5P7DI;120807;Junín, Yauli, distrito: Santa Bárbara de Carhuacayan
Poblacio.C5P7DI;C5P7DI;120808;Junín, Yauli, distrito: Santa Rosa de Sacco
Poblacio.C5P7DI;C5P7DI;120809;Junín, Yauli, distrito: Suitucancha
Poblacio.C5P7DI;C5P7DI;120810;Junín, Yauli, distrito: Yauli
Poblacio.C5P7DI;C5P7DI;120899;Junín, Yauli, distrito no especificado
Poblacio.C5P7DI;C5P7DI;120901;Junín, Chupaca, distrito: Chupaca
Poblacio.C5P7DI;C5P7DI;120902;Junín, Chupaca, distrito: Ahuac
Poblacio.C5P7DI;C5P7DI;120903;Junín, Chupaca, distrito: Chongos Bajo
Poblacio.C5P7DI;C5P7DI;120904;Junín, Chupaca, distrito: Huachac
Poblacio.C5P7DI;C5P7DI;120905;Junín, Chupaca, distrito: Huamancaca Chico
Poblacio.C5P7DI;C5P7DI;120906;Junín, Chupaca, distrito: San Juan de Iscos
Poblacio.C5P7DI;C5P7DI;120907;Junín, Chupaca, distrito: San Juan de Jarpa
Poblacio.C5P7DI;C5P7DI;120908;Junín, Chupaca, distrito: Tres de Diciembre
Poblacio.C5P7DI;C5P7DI;120909;Junín, Chupaca, distrito: Yanacancha
Poblacio.C5P7DI;C5P7DI;120999;Junín, Chupaca, distrito no especificado
Poblacio.C5P7DI;C5P7DI;129999;Junín, prov. no especificado, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130101;La Libertad, Trujillo, distrito: Trujillo
Poblacio.C5P7DI;C5P7DI;130102;La Libertad, Trujillo, distrito: El Porvenir
Poblacio.C5P7DI;C5P7DI;130103;La Libertad, Trujillo, distrito: Florencia de Mora
Poblacio.C5P7DI;C5P7DI;130104;La Libertad, Trujillo, distrito: Huanchaco
Poblacio.C5P7DI;C5P7DI;130105;La Libertad, Trujillo, distrito: La Esperanza
Poblacio.C5P7DI;C5P7DI;130106;La Libertad, Trujillo, distrito: Laredo
Poblacio.C5P7DI;C5P7DI;130107;La Libertad, Trujillo, distrito: Moche
Poblacio.C5P7DI;C5P7DI;130108;La Libertad, Trujillo, distrito: Poroto
Poblacio.C5P7DI;C5P7DI;130109;La Libertad, Trujillo, distrito: Salaverry
Poblacio.C5P7DI;C5P7DI;130110;La Libertad, Trujillo, distrito: Simbal
Poblacio.C5P7DI;C5P7DI;130111;La Libertad, Trujillo, distrito: Victor Larco Herrera
Poblacio.C5P7DI;C5P7DI;130199;La Libertad, Trujillo, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130201;La Libertad, Ascope, distrito: Ascope
Poblacio.C5P7DI;C5P7DI;130202;La Libertad, Ascope, distrito: Chicama
Poblacio.C5P7DI;C5P7DI;130203;La Libertad, Ascope, distrito: Chocope
Poblacio.C5P7DI;C5P7DI;130204;La Libertad, Ascope, distrito: Magdalena de Cao
Poblacio.C5P7DI;C5P7DI;130205;La Libertad, Ascope, distrito: Paijan
Poblacio.C5P7DI;C5P7DI;130206;La Libertad, Ascope, distrito: Razuri
Poblacio.C5P7DI;C5P7DI;130207;La Libertad, Ascope, distrito: Santiago de Cao
Poblacio.C5P7DI;C5P7DI;130208;La Libertad, Ascope, distrito: Casa Grande
Poblacio.C5P7DI;C5P7DI;130299;La Libertad, Ascope, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130301;La Libertad, Bolívar, distrito: Bolívar
Poblacio.C5P7DI;C5P7DI;130302;La Libertad, Bolívar, distrito: Bambamarca
Poblacio.C5P7DI;C5P7DI;130303;La Libertad, Bolívar, distrito: Condormarca
Poblacio.C5P7DI;C5P7DI;130304;La Libertad, Bolívar, distrito: Longotea
Poblacio.C5P7DI;C5P7DI;130305;La Libertad, Bolívar, distrito: Uchumarca
Poblacio.C5P7DI;C5P7DI;130306;La Libertad, Bolívar, distrito: Ucuncha
Poblacio.C5P7DI;C5P7DI;130399;La Libertad, Bolívar, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130401;La Libertad, Chepen, distrito: Chepen
Poblacio.C5P7DI;C5P7DI;130402;La Libertad, Chepen, distrito: Pacanga
Poblacio.C5P7DI;C5P7DI;130403;La Libertad, Chepen, distrito: Pueblo Nuevo
Poblacio.C5P7DI;C5P7DI;130499;La Libertad, Chepen, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130501;La Libertad, Julcan, distrito: Julcan
Poblacio.C5P7DI;C5P7DI;130502;La Libertad, Julcan, distrito: Calamarca
Poblacio.C5P7DI;C5P7DI;130503;La Libertad, Julcan, distrito: Carabamba
Poblacio.C5P7DI;C5P7DI;130504;La Libertad, Julcan, distrito: Huaso
Poblacio.C5P7DI;C5P7DI;130599;La Libertad, Julcan, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130601;La Libertad, Otuzco, distrito: Otuzco
Poblacio.C5P7DI;C5P7DI;130602;La Libertad, Otuzco, distrito: Agallpampa
Poblacio.C5P7DI;C5P7DI;130604;La Libertad, Otuzco, distrito: Charat
Poblacio.C5P7DI;C5P7DI;130605;La Libertad, Otuzco, distrito: Huaranchal
Poblacio.C5P7DI;C5P7DI;130606;La Libertad, Otuzco, distrito: La Cuesta
Poblacio.C5P7DI;C5P7DI;130608;La Libertad, Otuzco, distrito: Mache
Poblacio.C5P7DI;C5P7DI;130610;La Libertad, Otuzco, distrito: Paranday
Poblacio.C5P7DI;C5P7DI;130611;La Libertad, Otuzco, distrito: Salpo
Poblacio.C5P7DI;C5P7DI;130613;La Libertad, Otuzco, distrito: Sinsicap
Poblacio.C5P7DI;C5P7DI;130614;La Libertad, Otuzco, distrito: Usquil
Poblacio.C5P7DI;C5P7DI;130699;La Libertad, Otuzco, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130701;La Libertad, Pacasmayo, distrito: San Pedro de Lloc
Poblacio.C5P7DI;C5P7DI;130702;La Libertad, Pacasmayo, distrito: Guadalupe
Poblacio.C5P7DI;C5P7DI;130703;La Libertad, Pacasmayo, distrito: Jequetepeque
Poblacio.C5P7DI;C5P7DI;130704;La Libertad, Pacasmayo, distrito: Pacasmayo
Poblacio.C5P7DI;C5P7DI;130705;La Libertad, Pacasmayo, distrito: San Jose
Poblacio.C5P7DI;C5P7DI;130799;La Libertad, Pacasmayo, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130801;La Libertad, Pataz, distrito: Tayabamba
Poblacio.C5P7DI;C5P7DI;130802;La Libertad, Pataz, distrito: Buldibuyo
Poblacio.C5P7DI;C5P7DI;130803;La Libertad, Pataz, distrito: Chillia
Poblacio.C5P7DI;C5P7DI;130804;La Libertad, Pataz, distrito: Huancaspata
Poblacio.C5P7DI;C5P7DI;130805;La Libertad, Pataz, distrito: Huaylillas
Poblacio.C5P7DI;C5P7DI;130806;La Libertad, Pataz, distrito: Huayo
Poblacio.C5P7DI;C5P7DI;130807;La Libertad, Pataz, distrito: Ongon
Poblacio.C5P7DI;C5P7DI;130808;La Libertad, Pataz, distrito: Parcoy
Poblacio.C5P7DI;C5P7DI;130809;La Libertad, Pataz, distrito: Pataz
Poblacio.C5P7DI;C5P7DI;130810;La Libertad, Pataz, distrito: Pias
Poblacio.C5P7DI;C5P7DI;130811;La Libertad, Pataz, distrito: Santiago de Challas
Poblacio.C5P7DI;C5P7DI;130812;La Libertad, Pataz, distrito: Taurija
Poblacio.C5P7DI;C5P7DI;130813;La Libertad, Pataz, distrito: Urpay
Poblacio.C5P7DI;C5P7DI;130899;La Libertad, Pataz, distrito no especificado
Poblacio.C5P7DI;C5P7DI;130901;La Libertad, Sanchez Carrion, distrito: Huamachuco
Poblacio.C5P7DI;C5P7DI;130902;La Libertad, Sanchez Carrion, distrito: Chugay
Poblacio.C5P7DI;C5P7DI;130903;La Libertad, Sanchez Carrion, distrito: Cochorco
Poblacio.C5P7DI;C5P7DI;130904;La Libertad, Sanchez Carrion, distrito: Curgos
Poblacio.C5P7DI;C5P7DI;130905;La Libertad, Sanchez Carrion, distrito: Marcabal
Poblacio.C5P7DI;C5P7DI;130906;La Libertad, Sanchez Carrion, distrito: Sanagoran
Poblacio.C5P7DI;C5P7DI;130907;La Libertad, Sanchez Carrion, distrito: Sarín
Poblacio.C5P7DI;C5P7DI;130908;La Libertad, Sanchez Carrion, distrito: Sartimbamba
Poblacio.C5P7DI;C5P7DI;130999;La Libertad, Sanchez Carrion, distrito no especificado
Poblacio.C5P7DI;C5P7DI;131001;La Libertad, Santiago de Chuco, distrito: Santiago de Chuco
Poblacio.C5P7DI;C5P7DI;131002;La Libertad, Santiago de Chuco, distrito: Angasmarca
Poblacio.C5P7DI;C5P7DI;131003;La Libertad, Santiago de Chuco, distrito: Cachicadan
Poblacio.C5P7DI;C5P7DI;131004;La Libertad, Santiago de Chuco, distrito: Mollebamba
Poblacio.C5P7DI;C5P7DI;131005;La Libertad, Santiago de Chuco, distrito: Mollepata
Poblacio.C5P7DI;C5P7DI;131006;La Libertad, Santiago de Chuco, distrito: Quiruvilca
Poblacio.C5P7DI;C5P7DI;131007;La Libertad, Santiago de Chuco, distrito: Santa Cruz de Chuca
Poblacio.C5P7DI;C5P7DI;131008;La Libertad, Santiago de Chuco, distrito: Sitabamba
Poblacio.C5P7DI;C5P7DI;131099;La Libertad, Santiago de Chuco, distrito no especificado
Poblacio.C5P7DI;C5P7DI;131101;La Libertad, Gran Chimú, distrito: Cascas
Poblacio.C5P7DI;C5P7DI;131102;La Libertad, Gran Chimú, distrito: Lucma
Poblacio.C5P7DI;C5P7DI;131103;La Libertad, Gran Chimú, distrito: Marmot
Poblacio.C5P7DI;C5P7DI;131104;La Libertad, Gran Chimú, distrito: Sayapullo
Poblacio.C5P7DI;C5P7DI;131199;La Libertad, Gran Chimú, distrito no especificado
Poblacio.C5P7DI;C5P7DI;131201;La Libertad, Viru, distrito: Viru
Poblacio.C5P7DI;C5P7DI;131202;La Libertad, Viru, distrito: Chao
Poblacio.C5P7DI;C5P7DI;131203;La Libertad, Viru, distrito: Guadalupito
Poblacio.C5P7DI;C5P7DI;131299;La Libertad, Viru, distrito no especificado
Poblacio.C5P7DI;C5P7DI;139999;La Libertad, prov. no especificado, distrito no especificado
Poblacio.C5P7DI;C5P7DI;140101;Lambayeque, Chiclayo, distrito: Chiclayo
Poblacio.C5P7DI;C5P7DI;140102;Lambayeque, Chiclayo, distrito: Chongoyape
Poblacio.C5P7DI;C5P7DI;140103;Lambayeque, Chiclayo, distrito: Eten
Poblacio.C5P7DI;C5P7DI;140104;Lambayeque, Chiclayo, distrito: Eten Puerto
Poblacio.C5P7DI;C5P7DI;140105;Lambayeque, Chiclayo, distrito: Jose Leonardo Ortiz
Poblacio.C5P7DI;C5P7DI;140106;Lambayeque, Chiclayo, distrito: La Victoria
Poblacio.C5P7DI;C5P7DI;140107;Lambayeque, Chiclayo, distrito: Lagunas
Poblacio.C5P7DI;C5P7DI;140108;Lambayeque, Chiclayo, distrito: Monsefu
Poblacio.C5P7DI;C5P7DI;140109;Lambayeque, Chiclayo, distrito: Nueva Arica
Poblacio.C5P7DI;C5P7DI;140110;Lambayeque, Chiclayo, distrito: Oyotun
Poblacio.C5P7DI;C5P7DI;140111;Lambayeque, Chiclayo, distrito: Picsi
Poblacio.C5P7DI;C5P7DI;140112;Lambayeque, Chiclayo, distrito: Pimentel
Poblacio.C5P7DI;C5P7DI;140113;Lambayeque, Chiclayo, distrito: Reque
Poblacio.C5P7DI;C5P7DI;140114;Lambayeque, Chiclayo, distrito: Santa Rosa
Poblacio.C5P7DI;C5P7DI;140115;Lambayeque, Chiclayo, distrito: Saña
Poblacio.C5P7DI;C5P7DI;140116;Lambayeque, Chiclayo, distrito: Cayalti
Poblacio.C5P7DI;C5P7DI;140117;Lambayeque, Chiclayo, distrito: Patapo
Poblacio.C5P7DI;C5P7DI;140118;Lambayeque, Chiclayo, distrito: Pomalca
Poblacio.C5P7DI;C5P7DI;140119;Lambayeque, Chiclayo, distrito: Pucala
Poblacio.C5P7DI;C5P7DI;140120;Lambayeque, Chiclayo, distrito: Tuman
Poblacio.C5P7DI;C5P7DI;140199;Lambayeque, Chiclayo, distrito no especificado
Poblacio.C5P7DI;C5P7DI;140201;Lambayeque, Ferreñafe, distrito: Ferreñafe
Poblacio.C5P7DI;C5P7DI;140202;Lambayeque, Ferreñafe, distrito: Cañarís
Poblacio.C5P7DI;C5P7DI;140203;Lambayeque, Ferreñafe, distrito: Incahuasi
Poblacio.C5P7DI;C5P7DI;140204;Lambayeque, Ferreñafe, distrito: Manuel Antonio Mesones Muro
Poblacio.C5P7DI;C5P7DI;140205;Lambayeque, Ferreñafe, distrito: Pitipo
Poblacio.C5P7DI;C5P7DI;140206;Lambayeque, Ferreñafe, distrito: Pueblo Nuevo
Poblacio.C5P7DI;C5P7DI;140299;Lambayeque, Ferreñafe, distrito no especificado
Poblacio.C5P7DI;C5P7DI;140301;Lambayeque, Lambayeque, distrito: Lambayeque
Poblacio.C5P7DI;C5P7DI;140302;Lambayeque, Lambayeque, distrito: Chochope
Poblacio.C5P7DI;C5P7DI;140303;Lambayeque, Lambayeque, distrito: Illimo
Poblacio.C5P7DI;C5P7DI;140304;Lambayeque, Lambayeque, distrito: Jayanca
Poblacio.C5P7DI;C5P7DI;140305;Lambayeque, Lambayeque, distrito: Mochumi
Poblacio.C5P7DI;C5P7DI;140306;Lambayeque, Lambayeque, distrito: Morrope
Poblacio.C5P7DI;C5P7DI;140307;Lambayeque, Lambayeque, distrito: Motupe
Poblacio.C5P7DI;C5P7DI;140308;Lambayeque, Lambayeque, distrito: Olmos
Poblacio.C5P7DI;C5P7DI;140309;Lambayeque, Lambayeque, distrito: Pacora
Poblacio.C5P7DI;C5P7DI;140310;Lambayeque, Lambayeque, distrito: Salas
Poblacio.C5P7DI;C5P7DI;140311;Lambayeque, Lambayeque, distrito: San Jose
Poblacio.C5P7DI;C5P7DI;140312;Lambayeque, Lambayeque, distrito: Tucume
Poblacio.C5P7DI;C5P7DI;140399;Lambayeque, Lambayeque, distrito no especificado
Poblacio.C5P7DI;C5P7DI;149999;Lambayeque, prov. no especificado, distrito no especificado
Poblacio.C5P7DI;C5P7DI;150101;Lima, Lima, distrito: Lima
Poblacio.C5P7DI;C5P7DI;150102;Lima, Lima, distrito: Ancón
Poblacio.C5P7DI;C5P7DI;150103;Lima, Lima, distrito: Ate
Poblacio.C5P7DI;C5P7DI;150104;Lima, Lima, distrito: Barranco
Poblacio.C5P7DI;C5P7DI;150105;Lima, Lima, distrito: Breña
